Fundo,CNPJ,Data,Tipo,Documento,Espécie,Arquivo,ID CVM
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,31/12/2024,outro,Demonstrações Financeiras,,,860846
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,31/12/2024,outro,Demonstrações Financeiras,,,861065
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,21/01/2025 10:00,assembleia,AGE,Ata da Assembleia,data/raw/34408539000104/824837_assembleia_assembleia_824837_2025-01-21.pdf,824837
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,03/2025,outro,Informe Trimestral,,,903779
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,15/04/2025,regulamento,Regulamento,,data/raw/34408539000104/939590_regulamento_regulamento_939590_2025-04-15.pdf,939590
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,15/04/2025 16:00,assembleia,AGE,Ata da Assembleia,data/raw/34408539000104/965893_assembleia_assembleia_965893_2025-04-15.pdf,965893
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,06/2025,outro,Informe Trimestral,,,971396
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,09/2025,outro,Informe Trimestral,,,1038800
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,12/2025,outro,Informe Trimestral,,,1115701
CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.408.539/0001-04,31/12/2025,outro,Demonstrações Financeiras,,,1139683
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,21/11/2019,assembleia,Instrumento Particular de Constituição/Encerramento do Fundo,,data/raw/35868110000154/145157_assembleia_assembleia_145157_2019-11-21.pdf,145157
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,21/11/2019,regulamento,Regulamento,,data/raw/35868110000154/145158_regulamento_regulamento_145158_2019-11-21.pdf,145158
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,21/09/2020,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/35868110000154/145159_regulamento_regulamento_145159_2020-09-21.pdf,145159
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,21/09/2020,regulamento,Regulamento,,data/raw/35868110000154/145162_regulamento_regulamento_145162_2020-09-21.pdf,145162
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/02/2021,outro,Outros Documentos,,,148562
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,03/2021,outro,Informe Trimestral,,,175778
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,30/04/2021,regulamento,Instrumento Particular de Alteração do Regulamento,,data/raw/35868110000154/174928_regulamento_regulamento_174928_2021-04-30.pdf,174928
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,30/04/2021,regulamento,Regulamento,,data/raw/35868110000154/174945_regulamento_regulamento_174945_2021-04-30.pdf,174945
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,27/05/2021 18:30,assembleia,AGE,Ata da Assembleia,data/raw/35868110000154/179879_assembleia_assembleia_179879_2021-05-27.pdf,179879
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,27/05/2021,assembleia,Instrumento Particular de Emissão de Cotas,,data/raw/35868110000154/179881_assembleia_assembleia_179881_2021-05-27.pdf,179881
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,27/05/2021,assembleia,Instrumento Particular de Emissão de Cotas,,data/raw/35868110000154/179891_assembleia_assembleia_179891_2021-05-27.pdf,179891
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,06/2021,outro,Informe Trimestral,,,205072
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/2021,outro,Informe Trimestral,,,236239
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/2021,outro,Informe Trimestral,,,267320
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,31/12/2021,outro,Demonstrações Financeiras,,,285892
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/04/2022 10:00,assembleia,AGO/E,Ata da Assembleia,data/raw/35868110000154/289401_assembleia_assembleia_289401_2022-04-12.pdf,289401
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/04/2022,regulamento,Regulamento,,data/raw/35868110000154/289716_regulamento_regulamento_289716_2022-04-12.pdf,289716
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,05/2022,outro,Informe Trimestral,,,305890
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,06/2022,outro,Informe Trimestral,,,337910
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/06/2022 17:00,assembleia,AGE,Ata da Assembleia,data/raw/35868110000154/313668_assembleia_assembleia_313668_2022-06-09.pdf,313668
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/06/2022,regulamento,Regulamento,,data/raw/35868110000154/313669_regulamento_regulamento_313669_2022-06-09.pdf,313669
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/06/2022,outro,Outros Documentos,,,313670
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,21/06/2022 17:00,assembleia,AGO,Ata da Assembleia,data/raw/35868110000154/318162_assembleia_assembleia_318162_2022-06-21.pdf,318162
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,22/07/2022,assembleia,Instrumento Particular de Emissão de Cotas,,data/raw/35868110000154/329915_assembleia_assembleia_329915_2022-07-22.pdf,329915
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,22/07/2022,assembleia,Instrumento Particular de Emissão de Cotas,,data/raw/35868110000154/332588_assembleia_assembleia_332588_2022-07-22.pdf,332588
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/2022,outro,Informe Trimestral,,,377417
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/2022,outro,Informe Trimestral,,,416487
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,31/12/2022,outro,Demonstrações Financeiras,,,439203
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,03/2023,outro,Informe Trimestral,,,464546
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,06/2023,outro,Informe Trimestral,,,505602
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,31/08/2023 10:00,assembleia,AGO/E,Ata da Assembleia,data/raw/35868110000154/516120_assembleia_assembleia_516120_2023-08-31.pdf,516120
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,31/08/2023,regulamento,Regulamento,,data/raw/35868110000154/516121_regulamento_regulamento_516121_2023-08-31.pdf,516121
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/2023,outro,Informe Trimestral,,,553945
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/10/2023 10:00,assembleia,AGO/E,Ata da Assembleia,data/raw/35868110000154/537767_assembleia_assembleia_537767_2023-10-09.pdf,537767
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/10/2023,regulamento,Regulamento,,data/raw/35868110000154/537768_regulamento_regulamento_537768_2023-10-09.pdf,537768
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/2023,outro,Informe Trimestral,,,601210
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,31/12/2023,outro,Demonstrações Financeiras,,,620263
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,03/2024,outro,Informe Trimestral,,,663103
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,06/2024,outro,Informe Trimestral,,,717963
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/2024,outro,Informe Trimestral,,,781558
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,27/11/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/35868110000154/792019_assembleia_assembleia_792019_2024-11-27.pdf,792019
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,27/11/2024,regulamento,Regulamento,,data/raw/35868110000154/792021_regulamento_regulamento_792021_2024-11-27.pdf,792021
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/2024,outro,Informe Trimestral,,,841346
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,31/12/2024,outro,Demonstrações Financeiras,,,846760
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,03/2025,outro,Informe Trimestral,,,904637
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,06/2025,outro,Informe Trimestral,,,967518
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,09/2025,outro,Informe Trimestral,,,1037123
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,10/09/2025,evento,Fato Relevante,,data/raw/35868110000154/991979_evento_evento_991979_2025-09-10.pdf,991979
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,17/09/2025,evento,Fato Relevante,,data/raw/35868110000154/993683_evento_evento_993683_2025-09-17.pdf,993683
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,02/10/2025 16:00,assembleia,AGE,Ata da Assembleia,data/raw/35868110000154/1017504_assembleia_assembleia_1017504_2025-10-02.pdf,1017504
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,06/10/2025,emissao,Demonstrações Financeiras - Encerramento de atividades,,data/raw/35868110000154/1068798_emissao_emissao_1068798_2025-10-06.pdf,1068798
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BV - CRÉDITO DE VEÍCULOS RESPONSABILIDADE LIMITADA,35.868.110/0001-54,12/2025,outro,Informe Trimestral,,,1113561
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/2020,outro,Informe Trimestral,,,147917
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/12/2020,outro,Demonstrações Financeiras,,,205310
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,03/2021,outro,Informe Trimestral,,,177285
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,25/05/2021 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/179557_assembleia_assembleia_179557_2021-05-25.pdf,179557
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,25/05/2021,regulamento,Regulamento,,data/raw/37511828000114/179561_regulamento_regulamento_179561_2021-05-25.pdf,179561
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,25/05/2021,outro,Outros Documentos,,,179563
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,06/2021,outro,Informe Trimestral,,,206416
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,09/2021,outro,Informe Trimestral,,,236270
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/2021,outro,Informe Trimestral,,,270684
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,30/12/2021 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/296735_assembleia_assembleia_296735_2021-12-30.pdf,296735
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,30/12/2021,regulamento,Regulamento,,data/raw/37511828000114/296748_regulamento_regulamento_296748_2021-12-30.pdf,296748
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/12/2021,outro,Demonstrações Financeiras,,,511147
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,03/2022,outro,Informe Trimestral,,,305854
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,29/04/2022 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/297780_assembleia_assembleia_297780_2022-04-29.pdf,297780
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,29/04/2022,regulamento,Regulamento,,data/raw/37511828000114/297781_regulamento_regulamento_297781_2022-04-29.pdf,297781
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,29/04/2022,outro,Outros Documentos,,,297783
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,06/2022,outro,Informe Trimestral,,,367906
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,28/06/2022 10:00,assembleia,AGO,Ata da Assembleia,data/raw/37511828000114/321445_assembleia_assembleia_321445_2022-06-28.pdf,321445
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,30/06/2022,evento,Aviso aos Cotistas,,data/raw/37511828000114/323263_evento_evento_323263_2022-06-30.pdf,323263
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,29/08/2022 14:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/347103_assembleia_assembleia_347103_2022-08-29.pdf,347103
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,09/2022,outro,Informe Trimestral,,,366647
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,14/10/2022 17:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/366672_assembleia_assembleia_366672_2022-10-14.pdf,366672
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,14/10/2022,regulamento,Regulamento,,data/raw/37511828000114/366675_regulamento_regulamento_366675_2022-10-14.pdf,366675
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,24/11/2022 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/383962_assembleia_assembleia_383962_2022-11-24.pdf,383962
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,01/12/2022,regulamento,Regulamento,,data/raw/37511828000114/386205_regulamento_regulamento_386205_2022-12-01.pdf,386205
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/2022,outro,Informe Trimestral,,,419056
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,22/12/2022 18:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/393133_assembleia_assembleia_393133_2022-12-22.pdf,393133
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,22/12/2022,regulamento,Regulamento,,data/raw/37511828000114/393134_regulamento_regulamento_393134_2022-12-22.pdf,393134
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/12/2022,outro,Relatório de Agência de Rating,,,419195
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/12/2022,outro,Demonstrações Financeiras,,,753107
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/12/2022,outro,Outros Relatórios,,,753110
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,03/2023,outro,Informe Trimestral,,,465501
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/03/2023,outro,Relatório de Agência de Rating,,,464978
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,06/2023,outro,Informe Trimestral,,,509351
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,30/06/2023,outro,Relatório de Agência de Rating,,,509602
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,09/2023,outro,Informe Trimestral,,,552537
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/09/2023 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/521510_assembleia_assembleia_521510_2023-09-12.pdf,521510
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/09/2023,regulamento,Regulamento,,data/raw/37511828000114/521557_regulamento_regulamento_521557_2023-09-12.pdf,521557
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/2023,outro,Informe Trimestral,,,605184
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,20/12/2023 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/575528_assembleia_assembleia_575528_2023-12-20.pdf,575528
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,31/12/2023,outro,Demonstrações Financeiras,,,847961
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,23/01/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/591337_assembleia_assembleia_591337_2024-01-23.pdf,591337
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,03/2024,outro,Informe Trimestral,,,658127
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,06/2024,outro,Informe Trimestral,,,719137
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,10/06/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/678666_assembleia_assembleia_678666_2024-06-10.pdf,678666
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,10/06/2024,regulamento,Regulamento,,data/raw/37511828000114/678673_regulamento_regulamento_678673_2024-06-10.pdf,678673
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/07/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/699514_assembleia_assembleia_699514_2024-07-12.pdf,699514
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,12/07/2024,regulamento,Regulamento,,data/raw/37511828000114/699515_regulamento_regulamento_699515_2024-07-12.pdf,699515
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,26/07/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/707894_assembleia_assembleia_707894_2024-07-26.pdf,707894
MERCADO CRÉDITO I BRASIL FIDC SEGMENTO FINANCEIRO DE RESPONSABILIDADE LIMITADA,37.511.828/0001-14,08/08/2024 10:00,assembleia,AGE,Ata da Assembleia,data/raw/37511828000114/717356_assembleia_assembleia_717356_2024-08-08.pdf,717356
